Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering
22:22:46,2026-01-20,ACC-S01483,ACC-R00255,40.55,USD,USD,France,India,Cheque,0
22:23:19,2026-01-20,ACC-S00596,ACC-R00187,598.3,USD,USD,France,United Kingdom,Cheque,0
22:25:07,2026-01-20,ACC-S01546,ACC-R00173,56.61,GBP,GBP,Switzerland,Canada,Cash Transfer,0
22:29:06,2026-01-20,ACC-S01700,ACC-R00738,146.06,USD,USD,Brazil,United States,Credit Card,0
22:29:52,2026-01-20,ACC-S01055,ACC-R01733,1188.31,JPY,JPY,Singapore,Switzerland,Cash Transfer,0
22:30:39,2026-01-20,ACC-S00739,ACC-R01238,293.08,AUD,AUD,Brazil,Brazil,Credit Card,0
22:30:59,2026-01-20,ACC-S01038,ACC-R01079,230.8,CAD,CAD,Canada,India,Wire,0
22:34:30,2026-01-20,ACC-S00246,ACC-R01961,732.91,AUD,AUD,Japan,France,Cash Transfer,0
22:35:15,2026-01-20,ACC-S00968,ACC-R01160,1083.49,USD,USD,India,United States,Cheque,0
22:36:35,2026-01-20,ACC-S00102,ACC-R01969,161.91,JPY,JPY,United Kingdom,Singapore,Debit Card,0
22:41:31,2026-01-20,ACC-S01777,ACC-R00587,580.38,EUR,JPY,India,France,ACH,0
22:47:09,2026-01-20,ACC-S00815,ACC-R00273,868.23,AUD,AUD,Brazil,United Kingdom,ACH,0
22:49:33,2026-01-20,ACC-S00405,ACC-R01914,447.06,EUR,EUR,United States,India,Cheque,0
22:53:59,2026-01-20,ACC-S01553,ACC-R00878,635.09,CAD,CAD,Canada,Canada,ACH,0
23:03:12,2026-01-20,ACC-S01477,ACC-R01170,840.15,JPY,JPY,India,Brazil,Cash Transfer,0
23:04:03,2026-01-20,ACC-S00997,ACC-R00904,2555.45,GBP,GBP,United Kingdom,Australia,Debit Card,0
23:04:39,2026-01-20,ACC-S01527,ACC-R00760,1701.11,AUD,AUD,France,France,Credit Card,0
23:08:43,2026-01-20,ACC-S01033,ACC-R00883,334.39,AUD,AUD,Switzerland,India,Cash Transfer,0
23:09:17,2026-01-20,ACC-S00634,ACC-R01385,941.63,GBP,GBP,Canada,India,Cheque,0
23:12:48,2026-01-20,BAD-STR007,REC-STR007,9643.86,AUD,AUD,United States,Canada,Cash Transfer,1
23:19:32,2026-01-20,ACC-S00181,ACC-R00295,904.78,USD,USD,Australia,France,Cash Transfer,0
23:20:14,2026-01-20,ACC-S01700,ACC-R00927,88.8,CAD,CAD,Brazil,United States,Wire,0
23:21:18,2026-01-20,ACC-S01275,ACC-R01579,662.74,USD,USD,Brazil,Germany,Debit Card,0
23:21:55,2026-01-20,ACC-S01035,ACC-R01181,783.11,EUR,EUR,Singapore,France,ACH,0
23:22:32,2026-01-20,ACC-S01708,ACC-R01260,370.84,JPY,JPY,Australia,United States,Wire,0
23:30:11,2026-01-20,ACC-S01752,ACC-R01107,1283.16,JPY,JPY,Singapore,Japan,Cheque,0
23:31:22,2026-01-20,ACC-S01075,ACC-R01948,30.98,USD,USD,United Kingdom,United Kingdom,Cheque,0
23:31:42,2026-01-20,ACC-S00552,ACC-R01046,1724.38,USD,USD,Australia,Canada,Cheque,0
23:33:06,2026-01-20,ACC-S01856,ACC-R00646,408.15,JPY,JPY,Singapore,Australia,Cash Transfer,0
23:35:41,2026-01-20,ACC-S01702,ACC-R01590,193.27,CAD,CAD,Singapore,Germany,Wire,0
23:37:44,2026-01-20,ACC-S00122,ACC-R00537,432.75,CAD,CAD,Japan,France,Wire,0
23:42:52,2026-01-20,ACC-S01500,ACC-R01649,629.92,GBP,GBP,United Kingdom,Japan,Cheque,0
23:50:23,2026-01-20,ACC-S01078,ACC-R01571,524.05,JPY,JPY,Singapore,Australia,ACH,0
23:52:28,2026-01-20,ACC-S01179,ACC-R01210,1747.72,AUD,AUD,India,Brazil,Wire,0
23:52:57,2026-01-20,ACC-S01585,ACC-R01172,475.7,USD,CAD,United States,Brazil,Credit Card,0
23:53:45,2026-01-20,ACC-S00706,ACC-R01135,952.99,AUD,AUD,Japan,Canada,Cash Transfer,0
23:55:12,2026-01-20,ACC-S00767,ACC-R00987,2316.57,GBP,USD,Australia,India,ACH,0
23:55:32,2026-01-20,ACC-S01013,ACC-R00037,699.14,USD,USD,Germany,United Kingdom,Cheque,0
23:58:17,2026-01-20,ACC-S01558,ACC-R01089,658.36,GBP,USD,Germany,United States,Cash Transfer,0
23:59:21,2026-01-20,ACC-S00261,ACC-R01106,958.69,EUR,EUR,United States,India,Cheque,0
00:06:37,2026-01-21,ACC-S00278,ACC-R00137,2115.63,JPY,JPY,Switzerland,France,Wire,0
00:08:32,2026-01-21,ACC-S00769,ACC-R00267,168.59,EUR,EUR,Switzerland,Brazil,Debit Card,0
00:11:43,2026-01-21,ACC-S01766,ACC-R00248,53.68,JPY,JPY,Germany,Switzerland,Debit Card,0
00:12:42,2026-01-21,ACC-S01477,ACC-R01935,701.82,USD,EUR,India,Germany,Wire,0
00:14:37,2026-01-21,ACC-S00797,ACC-R00627,154.31,EUR,EUR,Singapore,Germany,ACH,0
00:15:36,2026-01-21,ACC-S00593,ACC-R00124,4083.15,AUD,JPY,United States,India,ACH,0
00:19:02,2026-01-21,ACC-S01964,ACC-R01257,398.23,AUD,AUD,India,Germany,Debit Card,0
00:19:06,2026-01-21,ACC-S00538,ACC-R01753,482.94,AUD,JPY,Germany,Singapore,Cash Transfer,0
00:27:24,2026-01-21,ACC-S00959,ACC-R00970,689.67,EUR,EUR,Canada,India,ACH,0
00:30:07,2026-01-21,ACC-S00024,ACC-R01962,371.97,JPY,JPY,India,India,ACH,0
00:33:14,2026-01-21,ACC-S01119,ACC-R00391,296.28,JPY,JPY,Japan,France,Credit Card,0
00:35:44,2026-01-21,BAD-VEL010,ACC-R01214,1122.17,CAD,CAD,Germany,United Kingdom,Wire,1
00:37:53,2026-01-21,ACC-S01463,ACC-R01035,444.98,USD,USD,India,Canada,ACH,0
00:38:00,2026-01-21,ACC-S00266,ACC-R01769,601.24,CAD,CAD,France,United Kingdom,Cash Transfer,0
00:46:43,2026-01-21,ACC-S01428,ACC-R00705,1420.1,USD,USD,United Kingdom,Brazil,Cash Transfer,0
00:48:08,2026-01-21,ACC-S01442,ACC-R01258,2070.6,GBP,GBP,Canada,United States,Debit Card,0
00:48:49,2026-01-21,ACC-S01864,ACC-R01057,975.5,EUR,EUR,India,Brazil,Cheque,0
00:57:24,2026-01-21,ACC-S01446,ACC-R00879,431.71,GBP,GBP,United States,Germany,Wire,0
00:58:05,2026-01-21,ACC-S00287,ACC-R01047,1201.82,CAD,CAD,Japan,France,ACH,0
00:59:09,2026-01-21,ACC-S00690,ACC-R01155,151.93,JPY,GBP,India,Brazil,Cheque,0
01:02:31,2026-01-21,ACC-S00526,ACC-R01094,1462.07,GBP,GBP,India,Brazil,Wire,0
01:09:33,2026-01-21,ACC-S01257,ACC-R01399,1117.66,EUR,EUR,Australia,Singapore,Wire,0
01:09:38,2026-01-21,ACC-S01071,ACC-R01101,1506.12,CAD,CAD,Switzerland,France,Debit Card,0
01:13:27,2026-01-21,ACC-S00705,ACC-R00939,1009.95,CAD,CAD,Australia,Brazil,Credit Card,0
01:18:04,2026-01-21,ACC-S00161,ACC-R00087,457.48,USD,USD,Germany,India,ACH,0
01:23:02,2026-01-21,ACC-S01723,ACC-R01783,238.54,USD,USD,United Kingdom,Singapore,Cash Transfer,0
01:27:37,2026-01-21,ACC-S01022,ACC-R01885,458.22,USD,USD,Australia,France,ACH,0
01:33:40,2026-01-21,ACC-S01086,ACC-R01402,575.44,AUD,CAD,Japan,Canada,Wire,0
01:34:07,2026-01-21,ACC-S01766,ACC-R01880,45.38,GBP,GBP,Germany,India,Wire,0
01:38:27,2026-01-21,ACC-S01643,ACC-R01226,543.66,CAD,CAD,United Kingdom,Germany,Cash Transfer,0
01:39:15,2026-01-21,ACC-S01762,ACC-R01045,375.98,USD,AUD,Singapore,Japan,Debit Card,0
01:41:00,2026-01-21,ACC-S00762,ACC-R00159,1380.29,EUR,EUR,United States,Brazil,ACH,0
01:42:16,2026-01-21,ACC-S01681,ACC-R00680,1298.19,GBP,GBP,France,Germany,Cash Transfer,0
01:45:15,2026-01-21,ACC-S01875,ACC-R01713,134.66,CAD,CAD,Brazil,France,Cash Transfer,0
01:49:38,2026-01-21,ACC-S00439,ACC-R01337,1046.77,USD,USD,India,United Kingdom,Cheque,0
01:52:29,2026-01-21,ACC-S01530,ACC-R00570,348.56,USD,USD,Singapore,Brazil,Cheque,0
01:54:02,2026-01-21,ACC-S01055,ACC-R01761,480.78,AUD,AUD,Singapore,Australia,Cash Transfer,0
01:55:39,2026-01-21,ACC-S01350,ACC-R01816,1665.98,EUR,EUR,Australia,India,Credit Card,0
02:00:25,2026-01-21,ACC-S00891,ACC-R01964,625.64,JPY,JPY,Singapore,Singapore,Wire,0
02:01:08,2026-01-21,ACC-S00191,ACC-R00526,564.43,CAD,CAD,Switzerland,Germany,Debit Card,0
02:05:30,2026-01-21,ACC-S01737,ACC-R00272,580.81,USD,USD,Japan,India,Cash Transfer,0
02:06:29,2026-01-21,ACC-S00284,ACC-R00549,647.36,AUD,AUD,United Kingdom,United Kingdom,Debit Card,0
02:08:43,2026-01-21,ACC-S01285,ACC-R01376,673.18,USD,USD,Switzerland,France,Wire,0
02:09:01,2026-01-21,ACC-S01638,ACC-R01707,273.28,JPY,JPY,Japan,Australia,Cheque,0
02:13:52,2026-01-21,ACC-S01259,ACC-R01488,361.27,CAD,CAD,India,United States,Cheque,0
02:17:46,2026-01-21,ACC-S01573,ACC-R01193,719.15,CAD,CAD,Australia,United States,Cash Transfer,0
02:18:00,2026-01-21,BAD-VEL010,ACC-R01214,3756.24,AUD,CAD,Germany,United Kingdom,Wire,1
02:20:27,2026-01-21,ACC-S00955,ACC-R00116,371.22,GBP,GBP,Singapore,Japan,ACH,0
02:20:28,2026-01-21,ACC-S01646,ACC-R00650,151.95,AUD,AUD,Japan,India,ACH,0
02:23:31,2026-01-21,ACC-S00019,ACC-R00829,329.23,USD,GBP,Switzerland,Australia,Cheque,0
02:24:18,2026-01-21,ACC-S01284,ACC-R01524,224.94,USD,USD,Germany,Germany,ACH,0
02:25:44,2026-01-21,ACC-S01749,ACC-R01848,216.63,JPY,JPY,Switzerland,Brazil,ACH,0
02:31:45,2026-01-21,ACC-S00102,ACC-R01075,66.5,USD,CAD,United Kingdom,United States,Cheque,0
02:32:14,2026-01-21,ACC-S00703,ACC-R00417,910.17,GBP,GBP,Singapore,India,ACH,0
02:34:48,2026-01-21,ACC-S00761,ACC-R01800,404.24,CAD,CAD,Brazil,Germany,Credit Card,0
02:47:23,2026-01-21,ACC-S00127,ACC-R00130,1510.46,AUD,AUD,Singapore,India,Cheque,0
02:49:20,2026-01-21,ACC-S01365,ACC-R01250,898.71,AUD,AUD,France,Switzerland,Wire,0
02:50:25,2026-01-21,ACC-S01353,ACC-R01304,248.41,AUD,AUD,Japan,Switzerland,Cash Transfer,0
02:55:35,2026-01-21,ACC-S01506,ACC-R00636,1185.7,JPY,JPY,Germany,Canada,Credit Card,0
02:57:43,2026-01-21,ACC-S00007,ACC-R01524,880.51,CAD,EUR,Germany,Australia,Wire,0
02:57:59,2026-01-21,ACC-S01076,ACC-R01914,963.46,GBP,GBP,France,India,Cash Transfer,0
03:04:04,2026-01-21,ACC-S01109,ACC-R00669,1506.71,EUR,EUR,India,United Kingdom,Credit Card,0
03:06:31,2026-01-21,ACC-S00895,ACC-R00017,1517.54,USD,USD,United States,Singapore,Cheque,0
03:07:20,2026-01-21,ACC-S01437,ACC-R00443,857.33,CAD,CAD,France,France,Wire,0
03:07:25,2026-01-21,ACC-S01852,ACC-R00419,1195.39,USD,USD,France,Germany,Debit Card,0
03:12:16,2026-01-21,ACC-S01377,ACC-R00716,161.28,JPY,CAD,Japan,Germany,Credit Card,0
03:16:03,2026-01-21,ACC-S00553,ACC-R00157,687.02,JPY,JPY,Singapore,United States,ACH,0
03:17:06,2026-01-21,ACC-S01623,ACC-R00128,661.05,EUR,EUR,Australia,United States,ACH,0
03:22:49,2026-01-21,ACC-S01566,ACC-R01525,1132.63,AUD,AUD,United States,United States,Cash Transfer,0
03:23:53,2026-01-21,ACC-S00572,ACC-R00958,1435.73,JPY,JPY,Canada,Canada,Cash Transfer,0
03:24:53,2026-01-21,ACC-S01841,ACC-R01996,268.17,USD,USD,Japan,Singapore,Debit Card,0
03:25:10,2026-01-21,ACC-S00802,ACC-R01044,467.74,JPY,JPY,India,United Kingdom,Credit Card,0
03:28:20,2026-01-21,ACC-S00949,ACC-R00858,649.39,AUD,AUD,Singapore,United Kingdom,Credit Card,0
03:28:57,2026-01-21,ACC-S01052,ACC-R00095,808.15,AUD,AUD,Brazil,Singapore,ACH,0
03:30:28,2026-01-21,ACC-S01540,ACC-R00152,715.63,EUR,EUR,Japan,Australia,Cash Transfer,0
03:31:36,2026-01-21,ACC-S00521,ACC-R01525,138.65,JPY,JPY,India,Canada,Cheque,0
03:33:15,2026-01-21,ACC-S01046,ACC-R00556,1248.58,USD,USD,Singapore,Singapore,Cash Transfer,0
03:34:06,2026-01-21,ACC-S01457,ACC-R00053,391.68,AUD,AUD,Brazil,Brazil,Cheque,0
03:37:27,2026-01-21,ACC-S00588,ACC-R00761,87.55,USD,USD,Singapore,Switzerland,Wire,0
03:39:23,2026-01-21,ACC-S00180,ACC-R01839,2371.39,EUR,EUR,United Kingdom,Germany,Credit Card,0
03:43:51,2026-01-21,ACC-S01314,ACC-R01222,128.29,GBP,GBP,India,United Kingdom,Credit Card,0
03:48:11,2026-01-21,ACC-S00632,ACC-R00215,605.39,GBP,GBP,Canada,Canada,Debit Card,0
03:56:05,2026-01-21,ACC-S01941,ACC-R00353,686.58,JPY,JPY,India,Japan,Cheque,0
03:58:04,2026-01-21,ACC-S00072,ACC-R00391,853.47,JPY,JPY,Australia,Canada,Debit Card,0
04:00:41,2026-01-21,BAD-VEL010,ACC-R01214,1410.75,JPY,JPY,Germany,United Kingdom,Wire,1
04:02:19,2026-01-21,ACC-S01043,ACC-R00820,961.55,EUR,EUR,United States,France,Wire,0
04:08:58,2026-01-21,ACC-S00687,ACC-R01880,3253.72,USD,USD,Japan,Switzerland,Cheque,0
04:09:55,2026-01-21,ACC-S01849,ACC-R00716,770.68,JPY,EUR,Japan,Brazil,Wire,0
04:10:30,2026-01-21,ACC-S00693,ACC-R01254,378.35,AUD,AUD,India,Canada,Cheque,0
04:10:39,2026-01-21,ACC-S01626,ACC-R01983,500.28,CAD,CAD,Singapore,France,Credit Card,0
04:12:51,2026-01-21,ACC-S00704,ACC-R01984,1192.75,AUD,AUD,Australia,France,Cheque,0
04:13:16,2026-01-21,ACC-S01276,ACC-R00349,677.57,CAD,CAD,Australia,Canada,Credit Card,0
04:13:42,2026-01-21,ACC-S00270,ACC-R01606,1384.54,JPY,JPY,Germany,France,Cash Transfer,0
04:14:07,2026-01-21,ACC-S01468,ACC-R01710,54.71,EUR,EUR,Brazil,Brazil,Cash Transfer,0
04:14:44,2026-01-21,ACC-S00258,ACC-R00098,464.1,JPY,JPY,India,India,Cash Transfer,0
04:15:35,2026-01-21,ACC-S01271,ACC-R00006,1866.78,AUD,AUD,United States,India,Cash Transfer,0
04:23:15,2026-01-21,ACC-S01245,ACC-R01281,1404.99,JPY,JPY,India,India,Cheque,0
04:23:19,2026-01-21,ACC-S00544,ACC-R01391,608.22,AUD,AUD,United States,Singapore,Cheque,0
04:24:00,2026-01-21,BAD-VEL010,ACC-R01214,993.8,CAD,CAD,Germany,United Kingdom,Wire,1
04:27:16,2026-01-21,ACC-S00183,ACC-R01011,103.98,JPY,JPY,France,Singapore,Debit Card,0
04:28:21,2026-01-21,ACC-S01707,ACC-R00212,1498.05,JPY,JPY,Brazil,United Kingdom,Debit Card,0
04:30:58,2026-01-21,ACC-S01109,ACC-R01521,1043.19,USD,USD,India,Japan,Debit Card,0
04:33:18,2026-01-21,ACC-S00684,ACC-R01638,2355.53,JPY,JPY,Brazil,United States,ACH,0
04:37:01,2026-01-21,ACC-S01030,ACC-R01761,289.84,GBP,GBP,Canada,Canada,Credit Card,0
04:39:55,2026-01-21,ACC-S01147,ACC-R00206,1194.19,USD,AUD,United States,France,ACH,0
04:42:37,2026-01-21,ACC-S00374,ACC-R00351,1129.34,GBP,GBP,Germany,United States,Cheque,0
04:46:50,2026-01-21,ACC-S01615,ACC-R00460,250.17,JPY,JPY,United States,France,Cheque,0
04:55:35,2026-01-21,ACC-S00552,ACC-R01557,1157.23,AUD,JPY,Australia,France,Cash Transfer,0
04:56:15,2026-01-21,ACC-S01190,ACC-R00776,997.74,CAD,CAD,Australia,Switzerland,ACH,0
04:57:01,2026-01-21,BAD-VEL010,ACC-R01214,1050.78,JPY,JPY,Germany,United Kingdom,Wire,1
04:57:30,2026-01-21,ACC-S00284,ACC-R00556,616.86,JPY,JPY,United Kingdom,France,ACH,0
05:02:18,2026-01-21,ACC-S00189,ACC-R01404,317.32,USD,USD,Singapore,United Kingdom,Wire,0
05:03:46,2026-01-21,ACC-S00100,ACC-R01791,625.47,EUR,EUR,Japan,United Kingdom,Cheque,0
05:03:46,2026-01-21,ACC-S00473,ACC-R00290,472.16,EUR,EUR,France,Germany,Wire,0
05:04:18,2026-01-21,ACC-S00332,ACC-R01018,494.26,USD,USD,France,Canada,Cash Transfer,0
05:06:48,2026-01-21,ACC-S00242,ACC-R01289,3830.23,AUD,AUD,Brazil,Australia,Debit Card,0
05:08:38,2026-01-21,ACC-S00985,ACC-R00876,29.69,EUR,EUR,Switzerland,Germany,Cash Transfer,0
05:09:29,2026-01-21,ACC-S01046,ACC-R00559,1640.68,CAD,CAD,Singapore,Australia,Debit Card,0
05:13:46,2026-01-21,ACC-S00307,ACC-R00467,282.67,EUR,EUR,France,Germany,Debit Card,0
05:16:53,2026-01-21,ACC-S00897,ACC-R01720,822.22,JPY,JPY,Singapore,Canada,Wire,0
05:22:05,2026-01-21,ACC-S00643,ACC-R00415,480.73,EUR,EUR,Germany,United States,Cheque,0
05:27:55,2026-01-21,ACC-S01153,ACC-R00309,1771.5,JPY,JPY,Singapore,United Kingdom,Credit Card,0
05:30:44,2026-01-21,ACC-S00490,ACC-R01161,1621.95,JPY,JPY,Brazil,India,Cash Transfer,0
05:40:20,2026-01-21,ACC-S00162,ACC-R01285,1204.17,CAD,CAD,Switzerland,United States,Cheque,0
05:41:43,2026-01-21,ACC-S01041,ACC-R01076,206.75,AUD,AUD,Japan,United States,Wire,0
05:47:08,2026-01-21,ACC-S00372,ACC-R00561,806.48,CAD,CAD,Australia,Canada,Wire,0
05:51:21,2026-01-21,ACC-S00633,ACC-R00363,638.1,CAD,CAD,France,Brazil,Wire,0
05:51:29,2026-01-21,ACC-S00523,ACC-R00820,593.91,USD,USD,Canada,Switzerland,Debit Card,0
05:51:48,2026-01-21,ACC-S00595,ACC-R00585,1381.61,USD,USD,Japan,Japan,Cheque,0
05:54:22,2026-01-21,ACC-S01648,ACC-R01648,329.04,USD,USD,Japan,Australia,Cheque,0
06:01:06,2026-01-21,ACC-S01267,ACC-R01009,1333.68,EUR,EUR,India,Canada,Credit Card,0
06:01:36,2026-01-21,ACC-S00021,ACC-R00252,1462.6,JPY,AUD,United States,United Kingdom,ACH,0
06:03:46,2026-01-21,ACC-S01856,ACC-R00375,282.2,GBP,GBP,Singapore,Brazil,ACH,0
06:08:07,2026-01-21,ACC-S01708,ACC-R01717,679.09,JPY,JPY,Australia,India,Cash Transfer,0
06:11:17,2026-01-21,ACC-S00638,ACC-R01754,1703.91,JPY,JPY,United Kingdom,Brazil,Debit Card,0
06:14:15,2026-01-21,ACC-S01565,ACC-R01591,319.12,EUR,EUR,India,Japan,Debit Card,0
06:16:05,2026-01-21,ACC-S00387,ACC-R01191,1169.65,USD,USD,Germany,Australia,ACH,0
06:17:28,2026-01-21,ACC-S00229,ACC-R01713,370.51,USD,USD,United Kingdom,France,Debit Card,0
06:17:51,2026-01-21,ACC-S01267,ACC-R01343,654.06,CAD,CAD,India,Brazil,ACH,0
06:20:40,2026-01-21,ACC-S00270,ACC-R01888,2385.43,AUD,AUD,Germany,United States,Debit Card,0
06:25:46,2026-01-21,ACC-S00374,ACC-R01548,994.66,AUD,AUD,Germany,Australia,Wire,0
06:26:59,2026-01-21,ACC-S01897,ACC-R00332,221.33,GBP,GBP,Australia,India,Debit Card,0
06:29:56,2026-01-21,ACC-S00290,ACC-R01293,597.37,GBP,GBP,France,Japan,Debit Card,0
06:30:05,2026-01-21,ACC-S00914,ACC-R01919,1166.82,USD,USD,Switzerland,Australia,Cash Transfer,0
06:30:33,2026-01-21,ACC-S00009,ACC-R00083,75.96,EUR,GBP,India,Switzerland,Wire,0
06:33:40,2026-01-21,ACC-S01244,ACC-R01324,1061.36,CAD,CAD,United States,France,Credit Card,0
06:34:11,2026-01-21,ACC-S00493,ACC-R01040,296.55,EUR,EUR,United Kingdom,Germany,Wire,0
06:41:36,2026-01-21,ACC-S01693,ACC-R01158,200.34,CAD,CAD,Germany,Singapore,ACH,0
06:44:51,2026-01-21,ACC-S00049,ACC-R01159,1284.63,EUR,EUR,Switzerland,Germany,Cash Transfer,0
06:47:14,2026-01-21,ACC-S00492,ACC-R01887,658.76,CAD,CAD,United States,United Kingdom,Cheque,0
06:47:19,2026-01-21,ACC-S01497,ACC-R01992,1085.62,GBP,GBP,India,India,Cash Transfer,0
06:49:28,2026-01-21,ACC-S00277,ACC-R00775,1249.66,JPY,JPY,Singapore,France,Cash Transfer,0
06:50:29,2026-01-21,ACC-S01018,ACC-R01194,1248.11,EUR,AUD,United Kingdom,India,Cash Transfer,0
06:51:12,2026-01-21,ACC-S00370,ACC-R00469,2127.99,EUR,JPY,United Kingdom,Brazil,ACH,0
06:52:28,2026-01-21,ACC-S01205,ACC-R01782,793.59,AUD,AUD,India,Canada,Wire,0
06:55:43,2026-01-21,ACC-S01351,ACC-R01604,759.16,AUD,AUD,India,India,Cheque,0
06:58:27,2026-01-21,ACC-S01374,ACC-R00337,175.8,EUR,EUR,India,France,Cash Transfer,0
07:00:41,2026-01-21,ACC-S01562,ACC-R00458,504.57,CAD,CAD,Japan,Switzerland,Wire,0
07:00:46,2026-01-21,ACC-S00789,ACC-R00638,81.46,JPY,JPY,Singapore,France,Wire,0
07:01:46,2026-01-21,ACC-S00744,ACC-R00919,790.37,CAD,CAD,Brazil,Canada,Cash Transfer,0
07:07:26,2026-01-21,ACC-S00706,ACC-R00584,1324.96,USD,USD,Japan,Canada,Cash Transfer,0
07:08:18,2026-01-21,ACC-S00765,ACC-R01852,1361.75,EUR,GBP,Japan,India,Cheque,0
07:09:02,2026-01-21,ACC-S00842,ACC-R00832,310.15,CAD,CAD,Switzerland,France,ACH,0
07:12:37,2026-01-21,ACC-S01308,ACC-R00655,514.31,JPY,JPY,Canada,United States,ACH,0
07:14:20,2026-01-21,BAD-VEL010,ACC-R01214,2907.88,GBP,GBP,Germany,United Kingdom,Wire,1
07:25:41,2026-01-21,ACC-S01307,ACC-R00508,91.44,EUR,EUR,United States,Canada,Cash Transfer,0
07:30:01,2026-01-21,ACC-S00401,ACC-R01507,987.41,USD,USD,Canada,Brazil,Wire,0
07:30:34,2026-01-21,ACC-S00252,ACC-R00510,402.35,USD,EUR,Australia,France,Credit Card,0
07:36:06,2026-01-21,ACC-S00915,ACC-R01920,347.7,GBP,GBP,Japan,Canada,Credit Card,0
07:36:15,2026-01-21,ACC-S01303,ACC-R00449,247.34,EUR,EUR,Switzerland,United Kingdom,ACH,0
07:43:05,2026-01-21,ACC-S00944,ACC-R00673,369.49,USD,USD,Germany,United Kingdom,Cash Transfer,0
07:46:02,2026-01-21,ACC-S01627,ACC-R00817,1711.77,AUD,AUD,Japan,Australia,Credit Card,0
07:47:07,2026-01-21,ACC-S01989,ACC-R01724,86.3,EUR,EUR,India,Switzerland,Wire,0
07:52:01,2026-01-21,ACC-S01196,ACC-R00133,85.92,GBP,AUD,Brazil,India,Credit Card,0
07:54:09,2026-01-21,ACC-S00043,ACC-R00420,643.13,EUR,EUR,Australia,Australia,Cheque,0
07:54:14,2026-01-21,ACC-S01690,ACC-R01260,241.92,AUD,JPY,France,Singapore,Cash Transfer,0
07:55:39,2026-01-21,ACC-S01627,ACC-R00960,1823.19,USD,JPY,Japan,Singapore,Cash Transfer,0
07:56:14,2026-01-21,ACC-S00246,ACC-R00571,534.08,CAD,USD,Japan,France,ACH,0
07:58:17,2026-01-21,ACC-S00097,ACC-R00476,190.97,CAD,CAD,France,Australia,Wire,0
08:16:06,2026-01-21,ACC-S01764,ACC-R00711,2281.28,EUR,EUR,Switzerland,Australia,Credit Card,0
08:18:56,2026-01-21,ACC-S01256,ACC-R01944,1432.37,JPY,JPY,Brazil,Germany,Wire,0
08:23:39,2026-01-21,ACC-S01974,ACC-R00898,184.87,USD,USD,Switzerland,United Kingdom,ACH,0
08:27:47,2026-01-21,ACC-S00193,ACC-R01116,974.36,USD,USD,Germany,Australia,Wire,0
08:27:55,2026-01-21,ACC-S00081,ACC-R01039,807.73,GBP,AUD,United Kingdom,Switzerland,Credit Card,0
08:33:22,2026-01-21,ACC-S01343,ACC-R01498,2124.02,EUR,EUR,United Kingdom,France,Debit Card,0
08:37:17,2026-01-21,ACC-S01591,ACC-R01043,1164.73,EUR,EUR,Japan,Canada,Cheque,0
08:43:35,2026-01-21,ACC-S01358,ACC-R01292,263.4,GBP,GBP,United Kingdom,Canada,Wire,0
08:45:36,2026-01-21,ACC-S00693,ACC-R01585,402.36,USD,USD,India,Australia,Cheque,0
08:49:47,2026-01-21,ACC-S00549,ACC-R00549,355.26,USD,USD,Brazil,Canada,Debit Card,0
09:03:52,2026-01-21,ACC-S01488,ACC-R00538,830.11,GBP,GBP,Japan,Brazil,Cheque,0
09:04:13,2026-01-21,ACC-S00884,ACC-R00044,2384.42,JPY,JPY,India,Switzerland,Wire,0
09:05:12,2026-01-21,ACC-S00248,ACC-R00951,696.65,JPY,JPY,United Kingdom,Japan,Wire,0
09:07:28,2026-01-21,ACC-S01701,ACC-R01613,1020.15,USD,USD,Brazil,United States,Cheque,0
09:11:33,2026-01-21,ACC-S00243,ACC-R00332,1681.84,JPY,CAD,Singapore,Australia,Wire,0
09:14:11,2026-01-21,ACC-S01472,ACC-R01904,1216.16,USD,USD,Switzerland,United States,Cheque,0
09:14:47,2026-01-21,ACC-S00891,ACC-R01604,855.18,JPY,GBP,Singapore,United States,ACH,0
09:16:09,2026-01-21,ACC-S01353,ACC-R00433,222.23,USD,USD,Japan,Japan,ACH,0
09:17:38,2026-01-21,ACC-S01689,ACC-R01122,1224.17,USD,USD,Canada,Brazil,ACH,0
09:19:27,2026-01-21,ACC-S01698,ACC-R01200,1308.73,EUR,EUR,Singapore,Japan,Wire,0
09:19:30,2026-01-21,ACC-S01520,ACC-R01101,1165.37,CAD,CAD,Canada,Canada,Credit Card,0
09:20:54,2026-01-21,ACC-S00488,ACC-R00605,2731.54,USD,USD,Canada,United Kingdom,Debit Card,0
09:22:12,2026-01-21,ACC-S00707,ACC-R01356,1603.3,CAD,CAD,Canada,Australia,Credit Card,0
09:22:36,2026-01-21,ACC-S00476,ACC-R01116,1349.55,EUR,EUR,Canada,India,Credit Card,0
09:25:53,2026-01-21,ACC-S01706,ACC-R00919,343.07,AUD,AUD,India,Singapore,ACH,0
09:26:17,2026-01-21,ACC-S00401,ACC-R01301,1026.4,CAD,CAD,Canada,Australia,Cash Transfer,0
09:31:29,2026-01-21,ACC-S01536,ACC-R00436,3302.63,GBP,GBP,United Kingdom,France,Cheque,0
